hex9,value
89196bba0afffff,45452.22138401262
89196bb11bbffff,203212.5275731932
89196960057ffff,268894.2879184444
89196b85c13ffff,265614.71389247855
89196bb7053ffff,267130.75351828436
89196ba2003ffff,267002.8870088875
8919694cc87ffff,248170.42191259458
89196b06d23ffff,257649.46402965736
89196b8582bffff,265739.8920435671
89196bab5bbffff,12761.5331166115
89196bb0a6fffff,2410.415604592148
89196ba2c13ffff,267265.93602252
89196bb3613ffff,117725.4204083504
89196969c63ffff,268510.2755853633
89196968663ffff,229768.76631898817
891969595cfffff,265288.79587991675
89196bb4257ffff,30497.381240851777
89196b85b33ffff,80392.35257645226
89196bb454bffff,267543.03591949504
89196bb4bdbffff,118876.26634498822
89196b32dc3ffff,91387.92891518954
89196b84233ffff,59752.70849196308
891969684cbffff,197023.98947340998
89196ba2097ffff,0.5318048736337231
89196bb5653ffff,267080.09811592015
89196b16933ffff,215194.3894727425
89196b1690fffff,115286.24152753444
89196bb0dabffff,13056.541163808288
89196ba3533ffff,449.196505917588
89196bb8aa7ffff,2902.4132244066036
89196ba3413ffff,75638.40230002081
89196bb26cfffff,266307.38562042353
89196bb4e03ffff,163721.22205993964
89196969c73ffff,268499.6405405713
89196bb13dbffff,266312.8322723673
89196b940b7ffff,18388.177629354454
89196b84137ffff,230703.5933998571
89196b84d93ffff,266000.12574867246
89196b85ea3ffff,220281.89246361106
89196b8489bffff,29.69027595340751
8919694e68bffff,147753.7052888556
89196ba0103ffff,95451.3564933519
89196ba6367ffff,10538.995856475816
89196b9413bffff,149619.0447077111
89196b86863ffff,265886.9044746405
89196bb73a3ffff,267290.54606537276
89196963353ffff,126525.56142192587
89196b8592bffff,265570.0357476763
89196b86b3bffff,265978.92314016074
89196baa637ffff,145456.63032904247
891969794d7ffff,12047.938288083975
89196bb764fffff,9238.040030993616
89196ba2837ffff,11484.21021407461
89196ba33abffff,12233.382909749129
89196968247ffff,85275.04151424496
89196bb5bc3ffff,267637.5212554649
8919694cca7ffff,267335.31245800556
8919694eb6fffff,267363.72394168406
89196bb84d3ffff,33152.931272945076
89196bb1927ffff,266861.194718004
89196bb0947ffff,155876.66547215646
89196bb694fffff,83943.59755235903
8919696b3b7ffff,268258.23802423716
891969403afffff,264105.2956311974
8919696b183ffff,12930.474757762135
89196bb3583ffff,266271.8326295039
89196bba423ffff,266021.82148731314
8919694e563ffff,257510.38058653215
89196bb086bffff,266920.4391812481
89196bb0ed7ffff,266739.59973749676
8919696b0c3ffff,88416.96461711705
8919694c53bffff,15438.907063530782
89196b94e6fffff,265327.5183853064
8919696909bffff,268095.22236411594
8919696962bffff,126183.53305583834
89196969c67ffff,78724.53704448232
89196bb723bffff,245405.13012149133
89196b305abffff,266357.6145212529
89196bb0e1bffff,174035.19264242623
89196bb405bffff,8756.853058515917
89196bba01bffff,266026.7192471282
8919697962bffff,95329.92934896579
89196968417ffff,221479.79188425615
89196ba7253ffff,267587.6432127795
89196bb416bffff,267667.22243143
89196baec0fffff,257533.332765538
89196bb0043ffff,266532.0434589443
89196ba4c97ffff,25608.021136741474
89196bb32c3ffff,262258.70016267075
89196bb75abffff,267269.5809235286
8919694e017ffff,266926.11695992784
89196940367ffff,51088.17806225619
89196bbacd7ffff,171264.91984597367
8919696858bffff,2980.326407887693
8919694950fffff,256362.3564605423
89196bb4d8fffff,267936.0572976374
8919694c9cfffff,217326.22700749335
89196bb7413ffff,267093.67941833904
891969692dbffff,268091.6654823052
89196bb444bffff,8601.938980387396
89196bab41bffff,199031.11442340148
89196bb0103ffff,266706.07877947297
89196968343ffff,155740.28290569113
89196bb0cb3ffff,214098.8810596799
89196bb50d3ffff,267204.63678455947
89196bb5687ffff,267135.3884743146
8919694cc67ffff,49295.83974832072
89196941d97ffff,192289.15719536773
89196bb0287ffff,85266.3563452649
89196b84977ffff,45501.99964967977
89196bba0abffff,118800.14061082904
89196bba58bffff,18160.817225990635
8919694a9bbffff,266463.11443095386
8919696221bffff,6258.934982031986
89196979c4fffff,124991.89941554812
89196ba0363ffff,262449.96491916437
8919696969bffff,206365.8968613724
89196b84527ffff,109786.55403007695
89196bb13d3ffff,266321.76610182796
89196bb9637ffff,138059.2736990286
8919694d527ffff,266875.3898241583
89196b84d97ffff,153382.71834293607
89196b84c4fffff,265859.78869753674
89196ba13c7ffff,4841.79351401866
89196bb40cfffff,260559.01026974444
89196bb52c3ffff,209345.29483105836
89196bb413bffff,775.6729324839256
8919694ce8bffff,13642.549445040244
89196b849cfffff,182923.7271378213
89196b85ccfffff,95102.43391387151
89196ba0237ffff,95.60353433661463
89196bb060fffff,266443.3551293577
89196bba487ffff,90635.40684053447
89196948347ffff,118054.41522834954
89196bbb50fffff,136738.41478361195
89196b94183ffff,130693.44756618507
8919694a487ffff,263743.97553010733
89196b85ccbffff,254577.05160470994
89196bb851bffff,166461.74389550227
8919697b363ffff,70941.75584159011
89196969ac3ffff,268459.812249267
89196bb8b9bffff,143538.04361550492
89196b86e57ffff,35796.7584042285
89196b94e1bffff,255863.97128531602
89196b85a83ffff,77134.60137238097
89196959433ffff,58407.00151423551
89196b86837ffff,48926.94326362195
89196bb24d7ffff,150923.7501667034
89196bb5aa3ffff,36868.89320357965
89196b85b37ffff,265831.699392713
89196959a6bffff,36963.946328601756
891969588a3ffff,39000.64085502582
8919694a447ffff,42742.95487334217
8919696a367ffff,268505.9623862751
89196baa66fffff,266448.79519666266
89196949253ffff,265678.1270763718
89196ba9b2fffff,67663.75444643505
89196bb2057ffff,223328.92914199797
8919694b393ffff,70545.19397872366
8919694b237ffff,231602.33893453
89196b32583ffff,22866.386828533923
89196962ac7ffff,6690.306463482915
8919694c2d7ffff,266901.9946769681
89196bb41a3ffff,157667.69187127694
89196978407ffff,184537.9626799184
89196bb70abffff,267207.21525718446
89196b94e93ffff,55100.50134903801
89196bb1267ffff,266277.0863984908
89196b843cfffff,90204.00738995937
89196bba633ffff,214240.6410743664
8919694060fffff,108645.08214185343
8919694566bffff,119015.36990525041
8919694115bffff,30410.404930112727
89196bb43d7ffff,259505.02105459615
8919696a243ffff,159060.69657883712
89196bb42b7ffff,6753.971195410484
8919694a90bffff,266436.6006376019
89196ba66b7ffff,53284.58048293256
89196b85d4bffff,265715.47472111916
89196bb636bffff,2461.9327111484354
89196bb8543ffff,209551.71992821072
89196b84d53ffff,265975.10391925334
89196bb7233ffff,258840.65814511525
89196b06e07ffff,2954.681667828849
8919694b23bffff,264895.8341750526
89196b9682fffff,265413.99140099325
8919694b323ffff,265825.1941460967
89196969423ffff,157156.59030994464
89196b86157ffff,265635.4931406719
891969496b7ffff,79459.59140149197
8919694b253ffff,265591.32951778604
89196bb2ebbffff,64309.678573930665
89196ba1d53ffff,267187.9576941018
89196bb5a67ffff,267582.1100480483
89196bb7373ffff,66470.03652492943
8919697b353ffff,242582.08122742304
89196bb5ca3ffff,247664.21204229182
8919694996bffff,117220.23070631191
89196bb2db7ffff,32765.235335052268
89196bb3657ffff,226293.51576241245
89196b94d67ffff,2686.294523502972
8919694ceb3ffff,267243.0191739771
891969601dbffff,268990.47764315276
89196bb8e27ffff,233295.99855959546
8919694d58bffff,41374.74323285105
89196bad64bffff,267157.67031016515
89196b1696fffff,220033.0584956229
89196ba29abffff,267516.0918549235
89196bb716bffff,146018.99477615964
8919694e6bbffff,161277.03337369979
8919694962bffff,65160.63470682372
89196bb0823ffff,33076.07254973358
89196ba857bffff,266702.6288224543
8919696a697ffff,37881.18731344302
89196b94d03ffff,2663.644633588996
8919694cc4fffff,267251.8884487677
8919696b3d7ffff,218491.10332005203
8919694b2d3ffff,171925.08997648893
89196b94c43ffff,19104.807640175488
89196978593ffff,21085.088056033233
89196b96127ffff,265211.9430546706
89196968457ffff,114287.4959785214
89196941dafffff,266678.6687823334
89196bb7213ffff,200383.48049102107
89196b941cfffff,100086.75954732111
89196bb4403ffff,21705.286729399362
891969493afffff,108812.38945479233
8919694862bffff,179211.9999775699
89196bb08a7ffff,197971.80439572508
89196bba0dbffff,265977.14434695354
89196ba8083ffff,44203.34815134359
891fa492617ffff,75993.49275802233
89196b86523ffff,265639.1503367407
8919694c353ffff,133901.6805883295
89196962243ffff,3561.606374909074
89196948447ffff,30306.20696456332
8919694ca0fffff,143725.6388006394
